SC,CR,aspect,SPI,TWI,tempuratur,rainfall,lithology1,NDVI,d_river,d_fault2,slope,Y
13.1111002,1.00122,135,1.59934,7.6110001,16.6000004,1009.200012,2,0.65236,0.169554,0.14515,2.8336799,2
34.1110992,1.0421799,242.8890076,6.7804799,9.2322502,16.1000004,1033.199951,14,0.65236,0.163354,0.115971,16.3568001,2
7.7777801,1.00139,31.4295998,5.06394,10.9488001,16.6000004,1004,2,0.51073,0.195973,0.145829,3.0188401,2
10.6667004,1.00191,136.6369934,1.82289,7.3874502,16.7000008,984.4000244,19,0.622318,0.162912,0.158775,3.5419199,2
5.7777801,1.00207,67.1094971,5.9035902,11.4429998,16.7000008,993.2000122,19,0.55794,0.214323,0.146803,3.6817801,2
3.7777801,1.00021,205.0169983,2.80656,10.5627003,16.7000008,1005.799988,2,0.703863,0.183259,0.146716,1.1853499,2
29.7777996,1.01963,279.7579956,8.8774796,12.1050997,15.6000004,1055.099976,14,0.733906,0.177519,0.139539,11.2620001,2
4.6666598,1.00041,235.6199951,4.45819,11.5544996,16.7000008,997.5,19,0.549356,0.213261,0.149562,1.64836,2
6.2222199,1.00041,217.875,6.9335799,14.0489998,16.7000008,984.9000244,19,0.65236,0.171853,0.164741,1.63274,2
4.7777801,1.00012,189.4620056,3.8203599,12.1924,16.7000008,983.9000244,10,0.502146,0.176727,0.160264,0.871224,2
10.3332996,1.00457,236.7250061,5.6597099,10.3529997,16.7000008,1016.299988,14,0.725322,0.202483,0.146623,5.4658899,2
10,1.0017999,135,5.1946902,10.8179998,16.7000008,990.5,19,0.738197,0.176815,0.173674,3.43957,2
6,1.00077,243.4349976,4.7655301,11.2472,16.7999992,1006.099976,2,0.536481,0.190867,0.142172,2.2409101,2
3,1.00023,200.5559998,7.4182301,15.1106997,16.7000008,988.2999878,19,0.622318,0.191323,0.169963,1.22365,2
3.7777801,1.00144,267.8789978,4.6182799,10.9294996,16.7000008,979.7000122,19,0.699571,0.183696,0.13939,3.0775199,2
3.4444399,1.00002,153.4349976,-0.581575,9.7919197,16.7000008,995.7999878,19,0.72103,0.21968,0.139725,0.32029,2
36,1.04443,207.9470062,4.79214,7.1907902,16.2999992,1033.800049,14,0.587983,0.206712,0.147782,16.7726994,2
9.7777796,1.00168,283.7359924,5.1574402,10.8552999,16.7000008,1008.299988,14,0.553648,0.183179,0.136634,3.31408,2
3.11111,1.0006599,174.0939941,4.6943698,11.3184004,16.7999992,1014.099976,14,0.613734,0.18899,0.140699,2.0871301,2
44.3333015,1.02009,235.6199951,6.1384001,9.3429298,16.2999992,1027.800049,14,0.686695,0.20116,0.147045,11.3892002,2
5.7777801,1.00068,208.3009949,1.30595,7.9043899,16.7999992,1004.900024,19,0.55794,0.201572,0.138674,2.11395,2
5.6666598,1.00088,108.4349976,4.77563,11.1787004,16.7999992,996.5999756,10,0.630901,0.22443,0.137483,2.39973,2
2.88889,1.00038,180,5.1059499,12.2931004,16.7999992,1000.099976,10,0.553648,0.217884,0.138761,1.57524,2
5.3333402,1.0021,199.1340027,5.2704,10.7423,16.7000008,1008.099976,19,0.592275,0.190376,0.13116,3.7093799,2
14.1111002,1.00582,318.7520142,2.3801501,6.8301902,16.7999992,1010.5,14,0.579399,0.185089,0.13348,6.1677599,2
7.5555601,1.00611,90.7847977,6.7109199,11.3058004,16.7000008,983.2999878,19,0.639485,0.185931,0.124737,6.3173699,2
7.1111102,1.00063,108.4349976,1.26908,7.9412599,16.7999992,1020,2,0.682403,0.200808,0.141499,2.0374701,2
29,1.01713,257.1789856,2.9225399,6.2877998,16.7000008,1023.5,14,0.648069,0.211603,0.143071,10.5302,2
1.33333,1.00006,315,0.0588916,9.1377497,16.7999992,1002.900024,2,0.65236,0.222729,0.157199,0.616072,2
5.8888898,1.0009201,186.7100067,6.9344301,13.2371998,16.7999992,1011.400024,19,0.592275,0.186459,0.140287,2.4503701,2
4.5555601,1.00035,239.0359955,0.782351,8.2441301,16.8999996,982.9000244,19,0.635193,0.18618,0.123787,1.50537,2
9.1111097,1.00151,260.7539978,6.4823298,12.2945995,16.7999992,1003.5,19,0.643777,0.205387,0.141454,3.1432199,2
9.5555601,1.00168,353.6600037,2.83197,8.5513201,16.7999992,986.5,19,0.630901,0.183512,0.123835,3.3187001,2
9.7777796,1.0005701,41.9872017,7.9814501,14.7658997,16.8999996,991.5999756,19,0.635193,0.201891,0.141183,1.92636,2
4.6666598,1.0002,251.5650024,4.08249,11.9301996,16.8999996,994.4000244,19,0.51073,0.192237,0.143416,1.13226,2
5.1111102,1.00114,222.8789978,4.9648499,11.0479002,16.7999992,1010.900024,19,0.566524,0.215366,0.151702,2.7345099,2
7.6666698,1.00191,162.2160034,5.3410101,10.7895002,16.8999996,984.2999878,8,0.549356,0.183587,0.10398,3.5390401,2
27.2222004,1.01404,237.1369934,5.8668599,9.4325304,16.6000004,1031.800049,14,0.712446,0.229895,0.139482,9.5456104,2
10.4443998,1.0035,270.855011,2.12536,7.08498,16.7999992,979.9000244,11,0.65236,0.188052,0.0539043,4.7878799,2
5.5555601,1.00151,96.9530029,5.0427098,10.9057999,16.8999996,1027.400024,14,0.626609,0.234246,0.136075,3.15134,2
7.4444399,1.00204,120.5790024,5.2556901,10.757,16.8999996,992.4000244,19,0.493562,0.1995,0.141524,3.65535,2
6.1111102,1.00091,220.2359924,4.1567001,10.4696999,16.7999992,1012.599976,19,0.656652,0.196778,0.150787,2.4378099,2
10.3332996,1.00087,176.1860046,1.32397,7.78193,16.8999996,982,19,0.562232,0.181771,0.132019,2.38904,2
0,1,-1,2.2925301,20.7131996,17,980.5,8,0.193133,0.180278,0.078035,0,2
6.8888898,1.00161,311.3089905,7.40698,13.1793003,16.8999996,1000.299988,19,0.635193,0.201528,0.131403,3.2439899,2
2.2222199,1.0005701,177.8789978,4.6182799,11.3944998,16.8999996,986.5999756,8,0.579399,0.17213,0.11428,1.93432,2
4.7777801,1.00043,193.3930054,8.20051,15.3390999,16.8999996,992.2000122,8,0.540773,0.179553,0.12316,1.68524,2
7.4444399,1.00094,251.5650024,4.8709402,11.1417999,16.8999996,1029.900024,14,0.600858,0.222992,0.141285,2.4897299,2
7.2222199,1.00124,107.526001,5.0068698,11.0059004,16.7999992,1009.200012,19,0.618026,0.207571,0.14383,2.85167,2
5.3333402,1.00078,288.4349976,4.77563,11.2370996,17,1023,14,0.536481,0.218852,0.139027,2.2636399,2
6.6666598,1.00079,167.276001,4.7806101,11.2320995,16.8999996,1032.900024,14,0.682403,0.215105,0.150605,2.27491,2
6.6666598,1.0014499,248.1990051,5.0848498,10.9279003,16.8999996,999.4000244,19,0.600858,0.196287,0.122963,3.08249,2
1.66667,1.00018,172.875,4.1020999,11.9806995,17.1000004,983.0999756,8,0.583691,0.163612,0.0840014,1.07655,2
3.88889,1.0001301,251.5650024,3.85934,12.1534004,16.7999992,1007.299988,19,0.583691,0.185272,0.11639,0.90585,2
4.5555601,1.00007,198.4349976,0.170463,9.0398798,17,1023.200012,19,0.55794,0.207491,0.143658,0.679413,2
5.8888898,1.0019,58.2405014,5.9147801,11.4842997,17,1023.200012,2,0.347639,0.202757,0.147086,3.5332699,2
3.5555601,1.00046,245.5559998,5.1998501,12.1991997,17,1030.5,14,0.60515,0.204986,0.150795,1.73024,2
5.4444399,1.00051,244.4400024,4.5602398,11.4525003,17,995.7999878,10,0.660944,0.151955,0.0958295,1.82533,2
0.111111,1.00027,225,-1.0397201,9.0684605,17,980.7999878,2,0.742489,0.160659,0.210508,1.32037,2
6.4444399,1.00064,167.9049988,5.7750201,12.4349003,17,1030.900024,19,0.60515,0.189525,0.141537,2.05,2
9,1.00078,198.4349976,2.06758,8.5290499,17,1023.200012,2,0.536481,0.200143,0.149372,2.2636399,2
5.1111102,1.0002,108.4349976,0.681289,8.5290499,17,997.2000122,10,0.493562,0.15658,0.0839396,1.13226,2
4.3333402,1.00043,199.9830017,4.4748902,11.5377998,17,1028.199951,19,0.643777,0.194609,0.14224,1.6761,2
6.2222199,1.00061,104.5339966,3.6468201,10.3592997,17,994.2999878,19,0.67382,0.146329,0.118759,1.99686,2
5.5555601,1.0005,353.1570129,4.7841702,11.7012997,16.8999996,1013.5,19,0.609442,0.135616,0.111034,1.80274,2
9.8888903,1.00457,70.5599976,6.2931099,11.0461998,16.8999996,982,10,0.708154,0.15162,0.208594,5.4658899,2
11,1.00203,221.8200073,5.2533898,10.7593002,16.8999996,1035.599976,11,0.648069,0.197541,0.145239,3.64697,2
2.3333299,1.0000401,236.3099976,-0.10382,9.3141603,17,1016.299988,12,0.613734,0.118283,0.125909,0.516443,2
2.11111,1.00008,201.8009949,3.69855,12.3884001,17,1016.299988,7,0.613734,0.121323,0.136271,0.71616,2
6.4444399,1.00102,284.42099,6.5185599,12.7131004,16.8999996,1016.5,19,0.583691,0.126692,0.0928777,2.5864799,2
5,1.0015399,285.7510071,5.0235901,10.8980999,17,1024.5,7,0.532189,0.142978,0.155675,3.17556,2
3,1.00043,109.9830017,5.8611898,12.9240999,17,1025.599976,4,0.613734,0.150889,0.151536,1.6761,2
8.1111097,1.00168,57.3390999,1.75624,7.4541001,16.7999992,1015.900024,11,0.648069,0.136724,0.0821254,3.31408,2
7.7777801,1.00195,271.1690063,4.11517,9.6803398,17,994.0999756,10,0.690987,0.134556,0.179417,3.5763299,2
3.5555601,1.0007,320.7109985,4.6690402,11.2953997,17,1029.400024,4,0.583691,0.153793,0.149188,2.1356299,2
2.7777801,1.0000401,75.9637985,5.7340899,15.0375996,17.1000004,1030.5,2,0.660944,0.157066,0.148016,0.506415,2
5.7777801,1.00156,79.6951981,3.3304501,9.0987701,17,1037.099976,2,0.575107,0.16073,0.15211,3.1996,2
9.2222204,1.00167,339.1459961,5.1271801,10.8571997,17,988.2000122,11,0.699571,0.135626,0.184179,3.30791,2
4.7777801,1.00041,37.875,4.2663498,11.3816996,16.8999996,1013.700012,2,0.515021,0.1012,0.103766,1.63274,2
2.3333299,1.0001,84.805603,5.6696801,14.2349005,17,1031.699951,4,0.600858,0.148638,0.145471,0.791015,2
1.7777801,1.00003,251.5650024,4.9579501,14.6382999,17.1000004,1039.400024,2,0.600858,0.16497,0.138384,0.452953,2
4.7777801,1.0001,147.529007,0.488458,8.8877697,17,991.5999756,10,0.626609,0.124544,0.184888,0.791015,2
5.2222199,1.00116,248.7489929,5.6688399,11.7301998,17,1024.5,10,0.635193,0.0965131,0.0967617,2.7642701,2
5.7777801,1.00068,279.7820129,1.3025,7.9078398,17,1018.099976,19,0.562232,0.0939978,0.0957999,2.1066699,2
9.8888903,1.0008301,139.9700012,7.0048099,13.4024,16.8999996,1009.700012,11,0.575107,0.103216,0.106834,2.33706,2
2.2222199,1.00027,257.4710083,4.2362299,11.7764997,17,1015.099976,7,0.587983,0.0562476,0.0944529,1.32037,2
8.7777796,1.0009,270,1.44692,7.7634201,17,1032.900024,11,0.562232,0.117011,0.082597,2.43361,2
4.3333302,1.0003999,228.576004,5.5414801,12.6684999,17,996.4000244,10,0.669528,0.114189,0.187239,1.6233,2
3.5555601,1.00038,161.5650024,4.4189601,11.5937996,17.1000004,1040.5,7,0.600858,0.204632,0.149944,1.58497,2
5.1111102,1.00038,180,5.7990899,12.9862003,17,994.2000122,19,0.639485,0.120232,0.202001,1.57524,2
5.8888898,1.0004801,255.9640045,4.5301199,11.4826002,17,1016.799988,11,0.639485,0.0694313,0.0865105,1.77121,2
8.1111097,1.0024,205.6410065,5.33745,10.6752996,16.8999996,1004.099976,10,0.656652,0.107355,0.166477,3.9658101,2
4.7777801,1.00071,86.1858978,1.32397,7.8863702,17,1037.5,10,0.545064,0.163813,0.114267,2.1523499,2
9.1111097,1.0011899,271.4689941,1.58445,7.6258898,17,991.7999878,11,0.622318,0.119957,0.24606,2.7918799,2
7.8888898,1.00124,38.8844986,5.0062399,11.0065002,17,1039.099976,7,0.32618,0.203474,0.137676,2.84988,2
13.6667004,1.00789,105.5550003,5.9337802,10.0790005,17,1024.599976,11,0.65236,0.0974431,0.0790703,7.1735001,2
10.1111002,1.00292,258.6900024,7.5151501,12.6564999,16.8999996,997.2999878,11,0.600858,0.114034,0.207432,4.3737702,2
3.88889,1.00029,278.9729919,0.87731,8.3330297,17,1019.400024,11,0.592275,0.0478606,0.083535,1.37737,2
7.4444399,1.00167,248.4290009,5.15557,10.8571997,17.1000004,1041.800049,2,0.575107,0.225896,0.110672,3.30791,2
8.5555601,1.00335,282.3389893,5.5040102,10.5087004,17,1026.300049,10,0.729614,0.11188,0.0708915,4.6816001,2
14.1111002,1.00392,73.6104965,4.12746,8.9747,16.8999996,1034.599976,11,0.519313,0.102335,0.0704836,5.0632,2
1.88889,1.00003,135,3.05462,12.9581003,17.1000004,1042.900024,2,0.626609,0.227575,0.125152,0.405136,2
1.7777801,1.00002,198.4349976,-0.928149,9.6607304,17.1000004,998.7999878,2,0.67382,0.10703,0.231841,0.365185,2
7.6666698,1.00043,192.2649994,7.4247799,14.4768,17.1000004,1003.099976,10,0.587983,0.101705,0.189963,1.68524,2
11.1111002,1.0024101,127.6940002,7.2859502,12.6185999,17,1036.900024,11,0.686695,0.185138,0.0496564,3.9760699,2
6.6666698,1.00041,251.5650024,4.2648101,11.5641003,17.1000004,1003.200012,10,0.635193,0.106991,0.197269,1.63274,2
13.2222004,1.00465,286.5570068,5.66817,10.3445997,17.1000004,999.9000244,11,0.678112,0.106438,0.168627,5.5120502,2
6.7777801,1.00012,170.5379944,0.419165,8.7911797,17,1012.599976,10,0.660944,0.0827184,0.0918443,0.871224,2
10.7777996,1.0003999,131.423996,3.12111,10.2481003,16.8999996,1029.300049,11,0.712446,0.0906594,0.0705933,1.6233,2
4.6666598,1.00029,171.0269928,0.87731,8.3330297,17,1034.400024,10,0.716738,0.128617,0.0592336,1.37737,2
15.5556002,1.01776,78.1976013,6.2409601,9.6708803,16.8999996,1022.099976,8,0.369099,0.0689946,0.0778666,10.7182999,2
9,1.00094,54.4622993,1.45889,7.7439098,17.1000004,1038.900024,19,0.725322,0.223138,0.0529812,2.4814899,2
9.1111097,1.0026,242.1029968,1.97592,7.2344198,17.1000004,1039.5,19,0.656652,0.225247,0.0548227,4.1257501,2
8.6666603,1.0029401,173.4539948,7.6364002,12.7707996,16.7999992,1031.699951,10,0.755365,0.0883115,0.0677668,4.3888698,2
6.6666698,1.0015399,277.7650146,5.11516,10.8976002,17,1008.400024,10,0.76824,0.0683182,0.0798289,3.17717,2
6.4444399,1.0006599,59.0362015,6.4861302,13.1100998,17.1000004,1039.5,19,0.630901,0.2321,0.0657981,2.0871301,2
6.4444399,1.00173,337.4790039,3.09975,8.8256998,17.1000004,1038.599976,2,0.67382,0.215079,0.0507927,3.3630199,2
3.11111,1.00069,19.6537991,3.39223,9.9769897,17,1043.800049,11,0.648069,0.240142,0.064735,2.1284299,2
5.3333302,1.00179,259.2869873,4.9502602,10.8227997,17,1013.799988,10,0.480687,0.0722808,0.0780414,3.4232099,2
7.6666598,1.0011899,88.5311966,4.9856501,11.0270996,17.1000004,1030.599976,2,0.60515,0.195231,0.04339,2.7918799,2
6,1.0000401,213.6900024,-0.10382,9.3141603,17,997.7000122,10,0.746781,0.104965,0.197351,0.516443,2
6,1.00184,53.3658981,5.20539,10.8072996,17.1000004,1045.5,11,0.596566,0.24346,0.0757827,3.47648,2
48,1.01825,346.0539856,2.9544201,6.2559199,16.2999992,1013.400024,3,0.759657,0.0894747,0.381279,10.8634005,2
7.7777801,1.00024,115.0169983,5.5146098,13.2154999,17.1000004,1030.599976,10,0.665236,0.178321,0.0455606,1.25263,2
5.8888898,1.0007,207.473999,6.7397399,13.3703003,17.1000004,1008.299988,2,0.643777,0.0900192,0.114062,2.1452,2
5.8888898,1.00035,154.654007,4.3674102,11.6452999,17.1000004,1007.5,10,0.660944,0.0930895,0.126573,1.50537,2
8.8888903,1.0026,332.1029968,5.37712,10.6356001,17.1000004,1030.599976,10,0.65236,0.178195,0.0450075,4.1257501,2
4.7777801,1.0006599,270,1.2527601,7.9218898,17.1000004,1035,10,0.566524,0.213191,0.0436124,2.0773001,2
5,1.00181,157.7510071,5.18332,10.8176003,17.1000004,1046.400024,11,0.635193,0.245684,0.0792664,3.4410601,2
5.5555601,1.00376,318.8999939,6.8411298,11.8369999,17,987.7999878,10,0.712446,0.0878999,0.223211,4.9598598,2
2.5555601,1.00032,264.2890015,4.2885599,11.6563997,16.7000008,939.2999878,12,0.630901,0.1492,0.0596662,1.43924,2
4,1.00065,225,1.21157,7.9278698,16.7999992,940.2000122,12,0.540773,0.146711,0.0533568,2.06493,2
5.5555601,1.00026,135,4.2332802,11.7795,16.7000008,960.7999878,11,0.587983,0.134493,0.0857376,1.31648,2
11.4443998,1.00214,169.5919952,1.82897,7.3319302,16.7000008,942.7999878,4,0.742489,0.155297,0.0347623,3.7435999,2
3.7777801,1.00046,113.1989975,1.04939,8.1048298,16.7000008,942.4000244,12,0.716738,0.154277,0.0304679,1.73024,2
6.2222199,1.00061,194.5339966,4.6501198,11.3626003,16.7000008,958,4,0.712446,0.129076,0.0549289,1.99686,2
3.11111,1.0007499,297.473999,5.3534398,11.9538002,16.8999996,952.2000122,2,0.446352,0.156162,0.0397224,2.21101,2
1.7777801,1.0003999,230.1940002,4.0703402,11.5698996,16.6000004,927.5999756,4,0.60515,0.118982,0.182918,1.6233,2
10,1.00265,104.0360031,8.63552,13.8844995,16.5,943.5999756,10,0.712446,0.154588,0.388902,4.1638498,2
4.7777801,1.00025,108.4349976,4.08249,11.8163004,16.6000004,931.7000122,4,0.626609,0.11804,0.15015,1.2689,2
14.5556002,1.00649,175.6009979,2.43437,6.77597,16.6000004,933.7000122,10,0.618026,0.137508,0.196543,6.5085101,2
10.7777996,1.00327,256.6080017,2.09126,7.1190801,16.5,944.5,10,0.669528,0.151183,0.243504,4.6280799,2
13.3332996,1.00344,110.6589966,2.0978999,7.0939698,16.5,948.0999756,10,0.716738,0.157992,0.284161,4.7452302,2
6,1.00192,138.2700043,5.2253098,10.7874002,16.6000004,947,10,0.536481,0.157904,0.314861,3.5462401,2
5.1111102,1.00056,206.5650024,4.6113801,11.4013996,16.5,948.2000122,10,0.76824,0.158138,0.29907,1.9210401,2
11.4443998,1.00151,50.5275002,3.7852199,9.5839996,16.6000004,932.2000122,2,0.639485,0.125558,0.117319,3.15134,2
9.4444399,1.0033,87.3574982,5.49721,10.5155001,16.5,944.5,10,0.755365,0.150235,0.240156,4.6500001,2
3.5555601,1.0003,293.9620056,0.901061,8.3092804,16.7000008,933.7999878,2,0.695279,0.130519,0.146997,1.41046,2
1.55556,1.00003,149.0359955,3.08494,12.9278002,16.6000004,940.7000122,2,0.570815,0.11903,0.109531,0.417604,2
2.11111,1.00017,195.2550049,3.7555201,11.9987001,16.7000008,935.7999878,2,0.639485,0.121024,0.113646,1.05733,2
9.4444399,1.00207,209.0549927,7.66081,13.1477003,16.5,950.9000244,19,0.678112,0.14569,0.19354,3.6817801,2
6,1.00128,254.2489929,5.0235901,10.9891005,16.7000008,936.0999756,2,0.660944,0.125613,0.106636,2.8996699,2
2.2222199,1.00006,90,3.1135199,12.4876003,16.7000008,938,2,0.32618,0.124981,0.0838656,0.648516,2
8.3333397,1.00133,83.0469971,1.64151,7.56883,16.6000004,939.7999878,2,0.420601,0.137188,0.0486824,2.9555399,2
16.6667004,1.00569,32.5741005,5.7695699,10.2432003,16.6000004,955.2999878,19,0.729614,0.13094,0.152836,6.0960798,2
3.2222199,1.00006,225,5.9450002,15.0375996,16.7000008,945.4000244,2,0.32618,0.159988,0.054552,0.607691,2
5.3333402,1.00006,275.1940002,3.21294,11.2835999,16.7000008,945.7999878,4,0.660944,0.1516,0.0428507,0.648516,2
9.3333397,1.00146,263.0469971,5.0427098,10.9231005,16.7999992,938,12,0.600858,0.156559,0.0386824,3.0973799,2
9.6666603,1.00237,22.3801003,1.9306901,7.2796502,16.7000008,935.9000244,2,0.669528,0.13315,0.0428113,3.9439001,2
19.8889008,1.01175,244.477005,3.42592,7.1707101,16.3999996,967.0999756,19,0.703863,0.100422,0.455005,8.7410698,2
15.6667004,1.0093499,141.6670074,3.3108699,7.2857699,16.3999996,968.7999878,14,0.763949,0.0994246,0.440469,7.8034701,2
9.5555601,1.00248,263.8840027,5.3528099,10.6598997,16.5,961.2000122,19,0.781116,0.11163,0.379149,4.02702,2
23.2222004,1.01794,93.0128021,6.3470201,9.66572,16.2999992,973,3,0.759657,0.0858242,0.390454,10.7725,2
20,1.01652,306.0849915,6.30546,9.7072802,16.6000004,955.4000244,10,0.798283,0.131414,0.333131,10.3436003,2
21.4444008,1.02274,111.1809998,7.1600299,10.2390003,16.5,974.2000122,14,0.472103,0.0978334,0.375479,12.1059999,2
16.1110992,1.00351,69.9439011,4.89884,9.8566799,16.3999996,975.5999756,3,0.553648,0.102942,0.337153,4.79212,2
10.8888998,1.00354,264.8059998,2.1143301,7.0796599,16.6000004,968,19,0.613734,0.0965055,0.300166,4.8132801,2
3.5555601,1.00056,45,4.6127701,11.3999996,16.7000008,959.0999756,2,0.480687,0.11703,0.203718,1.9237,2
6.5555601,1.00028,161.5650024,0.863611,8.3467302,16.7000008,969.5,19,0.60515,0.109287,0.210544,1.3586299,2
0,1,-1,-0.105361,18.3153,16.7000008,969.9000244,8,0.227468,0.109721,0.189092,0,2
0.222221,1.0001301,225,4.9264302,14.7182999,16.7999992,960.9000244,2,0.502146,0.123,0.128072,0.90585,2
4,1.00035,45,4.5861001,11.8438997,16.7000008,967,19,0.622318,0.136416,0.138815,1.5223,2
4.2222199,1.00231,22.2490005,8.6788101,14.1897001,16.7000008,960.9000244,12,0.682403,0.136686,0.104156,3.89185,2
6.2222199,1.00019,140.1940002,0.669143,8.5411997,16.7000008,973.7000122,19,0.622318,0.138161,0.138569,1.11859,2
7.3333402,1.00159,245.1360016,1.7314,7.47894,16.7000008,970.2000122,19,0.656652,0.146711,0.120224,3.23295,2
9.6666698,1.00143,52.5946007,5.0783401,10.9343996,16.2999992,974.0999756,14,0.519313,0.0696657,0.519099,3.0625401,2
14.3332996,1.00331,311.2690125,3.8896599,8.9041996,16.3999996,972.7000122,14,0.682403,0.0709342,0.512514,4.65874,2
11.8888998,1.0026799,205.253006,5.3924999,10.6202002,16.3999996,951.9000244,19,0.695279,0.156461,0.420041,4.1894598,2
21.6667004,1.02186,244.654007,6.4468498,9.5658798,16.3999996,961.5999756,14,0.815451,0.125008,0.449881,11.8727999,2
6.7777801,1.00042,239.0359955,2.4563301,9.5265999,16.5,953.7000122,3,0.643777,0.155099,0.434588,1.66997,2
12.2222004,1.00058,173.6600037,8.2346497,14.9998999,16.5,968.5999756,14,0.622318,0.0801685,0.476665,1.94489,2
22.6667004,1.00541,30.2563992,2.3436601,6.8666801,16.3999996,976.7999878,2,0.630901,0.0716884,0.461585,5.94837,2
17.4444008,1.0039901,333.4349976,5.5922098,10.4204998,16.2999992,985.7000122,14,0.549356,0.0359428,0.39002,5.1110902,2
17.3332996,1.0073299,291.125,2.4674599,6.7145901,15.8999996,1014.299988,11,0.712446,0.0460827,0.106842,6.9166398,2
32,1.02398,125.7639999,6.4935598,9.5191698,15.8999996,1009.700012,11,0.72103,0.0429988,0.111621,12.4232998,2
16.3332996,1.00599,333.4349976,2.41416,6.8155499,16.1000004,997.9000244,14,0.733906,0.0401053,0.327211,6.2579699,2
6.3333302,1.00061,158.9620056,4.6488299,11.3639002,16.5,976.5999756,14,0.424893,0.0401044,0.365404,1.99429,2
16.5555,1.00743,132.5099945,5.9033799,10.1093998,16.1000004,997.9000244,11,0.699571,0.0541803,0.120628,6.9608598,2
48.1110992,1.09603,285.9899902,7.1960201,8.8078699,16,1007,14,0.678112,0.0498396,0.159564,24.1636009,2
33.4445,1.02707,200.9499969,3.1537399,6.0566001,15.5,1040.099976,11,0.67382,0.055806,0.097381,13.1829996,2
35.5555,1.0505,289.2799988,8.9519701,11.2195997,15.5,1036.800049,11,0.686695,0.0616312,0.102916,17.8379993,2
49.7778015,1.06607,315.2739868,3.6094799,5.6008601,15.6000004,1039.800049,11,0.708154,0.0650948,0.0928754,20.2775993,2
45.4445,1.05618,255.298996,6.9271898,9.0855398,16.2000008,993.7999878,14,0.781116,0.0588487,0.208015,18.7716999,2
19.1110992,1.01213,157.4160004,6.1289201,9.8626299,16,1008,14,0.699571,0.0628735,0.124094,8.8809404,2
41.7778015,1.04484,37.9580002,4.1036501,6.49298,15.8000002,1016.299988,14,0.725322,0.070649,0.167517,16.8465996,2
18.2222004,1.01561,195.1130066,6.2769399,9.7357998,16.2999992,993.7999878,14,0.72103,0.0781393,0.18878,10.0587997,2
25.3332996,1.0235,213.7810059,6.4834099,9.5293198,15.8999996,1017.400024,14,0.703863,0.079641,0.126636,12.3016996,2
11.2222004,1.00357,124.1600037,2.1352899,7.0750499,16.5,982.2999878,19,0.72103,0.0686235,0.274565,4.8354001,2
11,1.00237,254.1970062,1.9293801,7.2809601,16.5,979.9000244,19,0.65236,0.0828709,0.265209,3.93872,2
27.5555992,1.01403,22.7509995,2.82184,6.3885002,16.2000008,1018.900024,14,0.660944,0.125109,0.129541,9.5409498,2
39.8889008,1.04351,86.1539993,6.7962799,9.2164497,15.3999996,1064.099976,11,0.65236,0.103081,0.063673,16.6030998,2
7,1.00152,174.8059998,4.10676,9.8993702,16.5,995,3,0.467811,0.14328,0.193702,3.1610501,2
19,1.01542,60.7085991,6.27074,9.7419901,16.2000008,1021.200012,14,0.699571,0.124582,0.0944115,9.9979401,2
9.1111097,1.00128,69.7751007,5.0229802,10.9898005,16.5,992.4000244,3,0.690987,0.159077,0.193709,2.8979001,2
17.1110992,1.00427,180,4.1705298,8.9316301,16.6000004,981.5999756,3,0.785408,0.114507,0.188786,5.2848201,2
8.4444399,1.00144,286.6990051,5.05372,10.9294996,16.6000004,978.4000244,19,0.613734,0.123519,0.175345,3.0775199,2
23.6667004,1.01004,298.368988,6.0548701,9.9578695,16.3999996,1015.799988,14,0.742489,0.132739,0.112371,8.0853796,2
16.6667004,1.01175,75.3986969,4.1188102,7.86412,16.2999992,1017.299988,2,0.579399,0.134011,0.0989653,8.7387896,2
41.3333015,1.05144,236.6159973,3.4807799,5.7295599,16.3999996,997.0999756,3,0.648069,0.142166,0.201968,17.9964008,2
19.4444008,1.01152,240.4889984,2.72296,6.48738,16.3999996,1011.900024,14,0.67382,0.1389,0.0925555,8.6570196,2
8.5555601,1.00245,258.6900024,5.3487,10.6639996,16.6000004,994.2999878,7,0.549356,0.183306,0.175129,4.01053,2
5,1.00023,3.3664601,6.45928,14.1585999,16.6000004,996.5999756,7,0.626609,0.193781,0.14684,1.21946,2
12.7777996,1.00272,165.4660034,6.1164598,11.3851004,16.6000004,987.5999756,19,0.712446,0.15297,0.182787,4.2245598,2
21.7777996,1.01929,231.2259979,2.9735301,6.22787,16.2000008,1024.5,11,0.725322,0.146501,0.0933176,11.1646996,2
6,1.0002,187.125,0.700899,8.5094404,16.7000008,984.2999878,19,0.583691,0.139568,0.181472,1.15468,2
9.4444399,1.00214,153.9250031,5.2792501,10.7334995,16.6000004,1003.299988,2,0.566524,0.185245,0.137796,3.74224,2
7.2222199,1.00151,188.5310059,5.02176,10.9083004,16.7000008,980.2999878,19,0.536481,0.146283,0.181305,3.1432199,2
4.4444399,1.00032,212.9049988,0.928637,8.2817001,16.6000004,980.5,19,0.55794,0.138721,0.167149,1.44988,2
7.7777801,1.00135,73.4429016,5.2627001,11.2507,16.6000004,982.9000244,19,0.600858,0.149524,0.162935,2.9762199,2
7.8888898,1.0001301,260.5379944,3.2523799,11.5551004,16.6000004,980.7999878,19,0.532189,0.147604,0.153843,0.933724,2
